coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_c,teach_if,teach_of,handle_veterans,handle_rookies,handle_players,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,basecoach_value
1997,"Wayne","Harer","",88,"1952-5-28",28737,206,185,180,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,1,0,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,2,0,2,-3,-5,0,0,0,0,15,2,2,1,0,0,0,0,12,0,0,0,0,3
1998,"Chad","Wolfe","",61,"1979-3-28",46378,206,220,186,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,9,48,43,36,39,46,0,0,3,3,3,0,49,46,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,4,5,-5,3,-2,0,0,0,0,12,6,2,0,0,0,0,0,21,1,1,0,42,1
1999,"Jim","Goodmon","",0,NULL,0,206,185,184,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0,0,1,0,0,0,0,0,0,0,3,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,3,4,7,9,-7,0,0,0,0,13,4,2,1,0,0,0,0,19,0,0,0,0,10
2000,"Mike","Birling","",68,"1972-1-1",0,206,180,178,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,10,0,0,0,0,0,0,0,3,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,4,-5,-1,0,-3,0,0,0,0,15,4,1,0,0,0,0,0,35,1,1,0,0,16
2001,"Mike","Sandoval","",79,"1961-1-1",0,206,180,176,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,1,45,23,27,50,40,0,0,3,3,3,2,48,25,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,5,5,1,-10,-4,0,0,0,0,14,3,2,1,0,0,0,0,22,0,0,0,37,2
2002,"Andres J.","Garcia","",48,"1992-3-11",71432,56,170,193,3,0,1,0,37967,4,0,0,0,0,49,59,44,60,1,6,16,30,12,28,3,18,13,0,0,0,0,0,0,2,1,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-1,-2,-4,3,1,0,13,4,2,1,3,-1,-3,-4,28,15,7,54,0,29
2003,"Matt","Hagen","",60,"1980-1-3",85468,206,230,194,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,97,100,155,0,0,0,0,0,2,0,3,3,0,54,0,0,0,0,3,4,2,-5,5,-4,4,0,3,0,1,2,0,1,0,-3,0,0,3,0,0,4,0,-5,0,0,-7,4,-3,5,3,0,0,0,0,11,5,3,1,0,0,0,0,44,29,29,0,0,40
2004,"Max","Schumacher","",107,"1932-10-21",34491,206,215,196,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,0,3,3,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-4,1,3,5,0,0,0,0,0,12,4,2,2,0,0,0,0,22,0,0,0,0,14
2005,"Randy","Lewandowski","",69,"1971-1-1",25148,206,175,179,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,0,0,1,0,0,0,0,0,0,0,3,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-2,2,-3,-1,0,0,0,0,0,12,4,2,2,0,0,0,0,37,0,0,0,0,13
2006,"Jonathan","England","",62,"1978-4-1",56309,206,195,184,8,27,12,0,0,0,0,0,0,0,0,0,15,0,2,0,0,2,7,2,0,0,7,189,186,35,181,132,0,3,0,2,2,0,40,62,44,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-3,-5,0,-6,4,1,0,14,3,2,1,0,0,-3,-3,52,1,1,2,102,2
2007,"Jim","Deters","",57,"1983-6-4",36480,206,180,193,4,0,4,0,23849,0,0,0,0,0,3,11,5,8,3,24,77,15,35,33,74,66,80,0,0,0,0,0,0,2,2,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,9,5,1,0,12,5,3,0,-9,-1,-2,-2,48,76,36,7,0,36
2008,"Chase","Lambin","",60,"1979-7-7",32688,206,195,188,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,102,0,1,2,2,0,0,100,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,2,0,2,2,0,0,0,0,14,5,1,0,0,0,0,0,60,8,85,0,0,12
2009,"Chad","Comer","",51,"1988-8-29",47811,206,220,188,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,103,2,91,108,103,97,106,155,0,0,0,0,0,2,0,3,3,0,56,0,0,0,0,4,5,2,-4,3,-2,1,0,2,0,-1,-3,0,-4,-2,-3,0,0,1,0,0,3,0,-5,0,0,3,-5,-5,3,-3,0,0,0,0,11,6,2,1,0,0,0,0,98,31,107,0,0,88
2010,"Garrett","White","",56,"1984-5-22",4992,206,235,196,4,0,4,0,23528,0,0,0,0,0,8,25,4,30,4,19,135,1,13,1,100,127,160,0,0,0,0,0,0,3,3,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-5,-8,-6,3,4,1,-1,12,3,3,2,3,3,-4,-3,53,134,47,19,0,36
2011,"Landon","Curry","",47,"1992-7-23",10120,206,180,191,5,0,5,0,38565,0,0,0,0,0,5,19,12,10,2,85,34,60,44,48,57,80,138,0,0,0,0,0,1,2,2,3,0,68,0,0,0,0,1,1,1,0,1,-1,1,2,-1,0,1,-1,-1,1,-1,1,1,1,-1,0,-1,1,-1,-5,0,0,2,5,7,5,1,-6,3,1,0,11,3,3,3,-6,1,-5,6,67,48,87,11,0,58
2012,"Kevin","Witt","",64,"1976-1-5",31782,206,200,193,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,104,54,104,96,98,107,149,142,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,1,-9,0,-2,2,0,0,0,0,13,3,2,2,0,0,0,0,101,74,111,0,0,79
2013,"Lou","Marson","",54,"1986-6-26",72398,206,205,185,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,108,52,121,131,121,86,94,149,0,0,0,0,0,1,0,2,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-2,3,0,-3,-3,0,0,0,0,14,4,2,0,0,0,0,0,117,66,108,0,0,110
2014,"Vance","Worley","Vanimal",52,"1987-9-25",67700,206,255,188,4,0,4,0,22191,0,0,0,0,0,21,4,21,16,2,27,91,5,18,1,70,62,132,0,0,0,0,0,0,4,2,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,0,-3,-6,-2,-1,2,-2,0,14,2,2,2,8,1,-8,-6,43,90,42,16,0,27
2015,"Ricky","Westgate","",37,"2003-6-9",26016,206,189,184,4,0,4,0,41557,0,0,0,0,0,2,0,5,0,0,2,48,27,2,15,44,49,48,0,0,0,0,0,0,2,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-3,-1,2,1,1,2,0,13,3,3,1,7,7,3,3,32,48,13,1,0,25
2016,"Raul","Padron","",55,"1984-9-17",42014,210,195,183,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,122,53,133,139,131,88,102,152,0,0,0,0,0,4,2,3,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-2,1,1,-4,1,0,0,0,0,13,3,2,2,0,0,0,0,117,68,120,0,0,95
2017,"Chad","Kreuter","",75,"1964-8-26",0,206,195,188,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,117,66,93,96,94,86,141,152,0,0,0,0,0,1,2,0,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,2,5,5,-2,1,0,0,0,0,12,6,1,1,0,0,0,0,97,81,119,0,0,88
2018,"Steve","Singleton","",54,"1985-9-12",69999,206,189,180,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,115,69,153,154,146,89,99,149,0,0,0,0,0,1,4,3,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-5,0,-1,0,5,0,0,0,0,13,6,1,0,0,0,0,0,120,80,114,0,0,121
2019,"Travis","Adair","",52,"1987-12-23",86561,206,180,178,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,120,39,89,96,84,150,77,157,0,0,0,0,0,3,0,1,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,2,5,8,8,-5,0,0,0,0,14,4,1,1,0,0,0,0,99,61,122,0,0,82
2020,"Todd","Pratt","",73,"1967-2-9",8366,206,225,191,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,107,44,75,79,78,124,96,159,0,0,0,0,0,1,0,2,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,5,6,3,6,1,0,0,0,0,14,3,2,1,0,0,0,0,96,65,112,0,0,80
2021,"Aris","Alcantara","",50,"1990-5-5",71432,56,170,188,5,0,5,0,31488,0,0,0,0,0,6,22,12,31,3,80,15,4,1,2,100,101,153,0,0,0,0,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,4,-2,1,-1,0,13,3,2,2,-3,6,-1,-1,40,41,90,19,0,27
2022,"Andres","James","",52,"1987-11-25",70516,56,155,175,5,0,5,0,24882,0,0,0,0,0,11,19,21,28,4,85,9,1,7,10,95,101,154,0,0,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,6,9,0,-2,3,2,0,15,3,1,1,0,1,3,-7,43,36,93,20,0,33
2023,"Edgardo","Alfonzo","",66,"1973-11-8",71287,210,185,180,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,113,65,74,83,76,123,107,159,0,0,0,0,0,1,0,3,3,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,1,4,-3,4,0,0,0,0,15,2,2,1,0,0,0,0,107,81,117,0,0,94
2024,"Taylor","Motter","",50,"1989-9-18",62311,206,198,185,5,0,5,0,31891,0,0,0,0,0,24,15,21,23,1,118,55,37,33,22,89,95,149,0,0,0,0,0,1,0,0,3,0,51,0,0,0,0,-1,0,0,-1,1,1,-1,3,0,0,-1,0,0,0,1,1,0,1,-1,0,0,-1,0,-3,0,0,9,-3,10,9,-4,4,5,-1,-1,13,4,3,0,8,-7,-2,5,67,69,116,21,0,51
2025,"Mike","Jacobs","",59,"1980-10-30",13641,206,215,191,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,138,47,79,93,81,127,100,161,0,0,0,0,0,5,1,1,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,3,4,2,8,2,0,0,0,0,13,5,1,1,0,0,0,0,108,68,136,0,0,91
2026,"Jairo","De La Rosa","",54,"1985-9-8",71432,56,170,188,4,0,4,0,24218,0,0,0,0,0,8,11,11,17,3,1,110,39,34,27,88,88,144,0,0,0,0,0,0,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,0,-9,5,8,3,0,0,13,3,3,1,0,-2,1,-5,54,109,27,12,0,43
2027,"Nate","Spears","",55,"1985-5-3",25182,206,180,180,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,150,56,125,125,118,146,113,166,0,0,0,0,0,5,3,2,3,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-2,-1,8,-7,4,0,0,0,0,14,3,2,1,0,0,0,0,134,77,148,0,0,127
2028,"Gerald","Laird","",60,"1979-11-13",86010,206,230,185,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,129,45,119,111,108,98,132,154,0,0,0,0,0,1,2,3,2,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,2,4,-1,-2,5,0,0,0,0,13,3,2,2,0,0,0,0,115,66,129,0,0,102
2029,"Scott","Little","",77,"1963-1-19",0,206,198,183,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,120,39,148,140,157,161,77,155,0,0,0,0,0,5,1,3,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-5,10,4,10,1,0,0,0,0,15,3,1,1,0,0,0,0,125,62,123,0,0,115
2030,"Josh","Spence","",52,"1988-1-22",56714,12,190,185,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,46,138,115,121,105,120,105,159,0,0,0,0,0,1,2,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,1,1,7,2,-1,0,0,0,0,14,3,2,1,0,0,0,0,111,136,67,0,0,88
2031,"Hunter","Mense","",55,"1984-8-30",45277,206,185,180,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,134,58,138,138,131,128,108,162,0,0,0,0,0,3,0,1,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,4,3,-3,-8,-3,0,0,0,0,14,4,2,0,0,0,0,0,125,77,134,0,0,104
2032,"Jon","Schemmel","",57,"1983-1-27",80610,206,190,180,5,0,5,0,23268,0,0,0,0,0,29,20,22,8,2,145,27,1,8,1,103,118,160,0,0,0,0,0,0,2,3,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,6,10,2,-2,5,-2,0,14,3,2,1,-3,0,7,1,54,52,141,19,0,32
2033,"Drew","Benes","",51,"1988-11-4",69095,206,190,188,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,55,117,150,151,151,93,103,147,0,0,0,0,0,1,2,3,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,3,2,1,-1,0,0,0,0,13,3,2,2,0,0,0,0,125,116,70,0,0,108
2034,"William","Hollis","",43,"1997-1-1",0,206,190,189,5,0,5,0,26586,0,0,0,0,0,1,10,0,8,3,96,26,26,17,29,90,64,138,0,0,0,0,0,0,4,3,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,5,5,4,4,0,2,0,11,6,2,1,-2,-5,3,1,53,44,96,5,0,40
2035,"Justin","Toole","",53,"1986-9-10",15356,206,180,183,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,118,45,137,130,128,94,146,143,0,0,0,0,0,5,4,3,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,9,-3,1,4,-3,0,0,0,0,12,3,3,2,0,0,0,0,116,66,120,0,0,100
2036,"Clay","Rapada","",59,"1981-3-9",60568,206,195,196,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,66,144,87,92,96,91,108,148,0,0,0,0,0,3,2,0,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,6,-4,2,4,3,0,0,0,0,11,6,2,1,0,0,0,0,107,137,78,0,0,79
2037,"Luke","Carlin","",59,"1980-12-20",74078,206,195,178,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,141,44,134,130,138,136,115,167,0,0,0,0,0,5,2,0,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,-1,-4,-1,3,0,0,0,0,12,3,3,2,0,0,0,0,127,68,141,0,0,118
2038,"Kelson","Brown","",52,"1987-11-7",42178,206,170,191,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,129,79,107,116,109,83,87,147,0,0,0,0,0,1,3,2,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,3,5,5,-9,2,0,0,0,0,15,3,2,0,0,0,0,0,112,86,123,0,0,87
2039,"Brandon","Allen","",54,"1986-2-12",14871,206,230,188,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,130,59,151,152,148,132,78,152,0,0,0,0,0,1,2,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,-2,4,4,6,0,0,0,0,13,4,2,1,0,0,0,0,129,74,128,0,0,113
2040,"Mike","Rojas","",77,"1963-4-17",50031,206,185,188,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,115,41,145,140,151,118,118,161,0,0,0,0,0,3,3,3,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,3,1,2,-2,0,0,0,0,14,2,2,2,0,0,0,0,159,64,119,0,0,126
2041,"Jesus","Merchan","",59,"1981-3-26",47991,210,180,180,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,110,10,95,100,112,89,88,143,0,0,0,0,0,1,0,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-2,-9,-3,2,3,0,0,0,0,13,5,2,0,0,0,0,0,97,34,109,0,0,80
2042,"Brian","Betancourth","",0,NULL,28711,206,195,184,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,107,34,64,61,61,104,102,153,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,5,5,4,-1,4,0,0,0,0,13,3,2,2,0,0,0,0,81,55,110,0,0,56
2043,"Elijah","Dukes","",56,"1984-6-26",32402,206,240,188,5,0,5,0,18752,0,0,0,0,0,18,11,14,21,1,125,7,1,1,1,111,122,161,0,0,0,0,0,0,3,2,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,-3,0,0,0,-1,12,4,3,1,7,6,0,3,49,38,127,17,0,35
2044,"Pete","Lauritson","",61,"1979-2-7",48723,206,205,184,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,100,10,98,94,98,79,70,137,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-4,3,-3,-1,3,0,0,0,0,11,4,3,2,0,0,0,0,89,31,99,0,0,78
2045,"Rich","Miller","",88,"1951-9-4",44539,206,170,175,1,36,2,0,0,0,0,0,0,0,0,0,0,0,0,86,12,72,65,68,100,100,147,0,0,0,0,0,1,2,3,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,-2,0,1,-4,0,0,0,0,13,5,2,0,0,0,0,0,116,38,93,0,0,76
2046,"Mark","Kertenian","",61,"1979-6-13",12590,206,195,185,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,109,21,146,131,135,102,104,155,0,0,0,0,0,2,0,0,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-9,-7,1,2,-1,0,0,0,0,12,6,1,1,0,0,0,0,118,46,112,0,0,114
2047,"Manny","Del Campo","",57,"1983-5-11",0,124,200,178,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,100,7,150,149,154,92,84,143,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,1,-3,-5,5,-2,0,0,0,0,13,3,2,2,0,0,0,0,118,32,102,0,0,117
2048,"Jeremy","Accardo","",58,"1981-12-18",58739,206,195,183,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,53,133,75,85,77,111,147,154,0,0,0,0,0,5,2,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-5,3,-3,-1,5,0,0,0,0,14,3,3,0,0,0,0,0,108,134,74,0,0,89
2049,"Rafael","Neda","",51,"1988-10-12",56678,124,215,185,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,119,45,116,111,111,150,79,154,0,0,0,0,0,1,2,3,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-5,-2,-2,-4,5,0,0,0,0,13,4,2,1,0,0,0,0,115,66,121,0,0,107
2050,"Nat","Ballenberg","",55,"1984-11-29",41770,206,175,178,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,105,60,61,47,76,78,129,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,-2,4,4,-2,0,0,0,0,11,4,3,2,0,0,0,0,80,102,31,0,0,72
2051,"Chase","Larsson","",51,"1988-11-10",84104,36,230,188,5,0,5,0,31630,0,0,0,0,0,22,2,14,8,2,82,36,46,47,52,94,87,147,0,0,0,0,0,3,2,3,3,0,56,0,0,0,0,3,1,1,2,1,1,-1,1,-1,1,3,3,3,3,0,2,0,1,1,0,1,0,0,-3,0,0,-4,2,2,6,-3,-2,4,-2,-1,14,4,2,0,0,0,7,-4,67,54,89,12,0,60
2052,"Joe","Torres","",57,"1982-9-3",55211,206,195,188,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,64,132,121,117,117,96,100,147,0,0,0,0,0,5,2,3,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,5,-5,-3,5,-1,0,0,0,0,13,5,2,0,0,0,0,0,119,128,77,0,0,107
2053,"Toby","Gardenhire","",57,"1982-9-11",47690,206,170,183,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,154,88,102,111,105,111,88,154,0,0,0,0,0,1,3,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,1,-2,3,1,3,0,0,0,0,14,3,2,1,0,0,0,0,116,95,145,0,0,86
2054,"Leury","Bonilla","",55,"1985-2-8",27893,56,170,191,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,161,52,135,121,138,96,81,141,0,0,0,0,0,1,3,3,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,-3,-2,6,4,0,0,0,0,11,4,3,2,0,0,0,0,127,66,147,0,0,112
2055,"Carlos","Lugo","",50,"1989-11-20",71432,56,190,183,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,129,50,84,98,97,77,87,144,0,0,0,0,0,2,2,2,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,3,3,1,-5,0,0,0,0,13,3,3,1,0,0,0,0,92,63,122,0,0,80
2056,"Wladimir","Sutil","",55,"1984-10-31",26908,210,155,178,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,118,66,143,136,156,160,134,150,0,0,0,0,0,1,1,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-2,5,3,-4,1,0,0,0,0,11,3,3,3,0,0,0,0,130,87,126,0,0,118
2057,"Samuel","Hiciano","",46,"1994-1-25",50912,56,203,185,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,123,40,109,105,101,93,158,151,0,0,0,0,0,1,4,3,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,4,-1,-3,-1,0,0,0,0,12,4,3,1,0,0,0,0,110,64,126,0,0,98
2058,"Francisco","Leandro","",59,"1980-7-19",17321,210,180,178,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,126,69,117,117,122,109,110,153,0,0,0,0,0,5,0,1,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,4,0,-2,-8,-6,0,0,0,0,14,3,2,1,0,0,0,0,114,83,126,0,0,91
2059,"Edwin","Moreno","",59,"1980-7-30",0,210,195,185,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,54,118,110,108,125,100,140,156,0,0,0,0,0,1,3,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,4,2,-2,-3,-2,0,0,0,0,12,5,2,1,0,0,0,0,111,122,74,0,0,90
